id,ship_mode,segment,city,state,region,category,sub-category,product_name,sales,quantity,discount,profit,order_year,order_month,order_day,order_day_of_week,is_weekend,shipping_duration,unit_price,price_cluster
6138,Standard Class,Consumer,San Francisco,California,West,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,205.666,2,0.15,-12.098,2014,3,30,6,1,5,102.833,0
6150,First Class,Consumer,Columbus,Georgia,South,Furniture,Bookcases,"Hon Metal Bookcases, Black",354.9,5,0.0,88.725,2016,4,8,4,0,3,70.97999999999999,0
6151,Second Class,Home Office,San Francisco,California,West,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",1198.33,10,0.15,70.49,2014,3,18,1,0,3,119.833,0
6225,Standard Class,Consumer,Portland,Oregon,West,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",66.294,1,0.7,-103.8606,2015,10,5,0,0,4,66.294,0
6370,Same Day,Home Office,New York City,New York,East,Furniture,Bookcases,"Hon Metal Bookcases, Putty",113.568,2,0.2,12.7764,2016,11,21,0,0,0,56.784,0
6381,Standard Class,Consumer,Springfield,Ohio,East,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",299.975,5,0.5,-167.986,2016,3,29,1,0,4,59.995000000000005,0
6401,First Class,Consumer,Lafayette,Louisiana,South,Furniture,Bookcases,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",241.96,2,0.0,33.8744,2017,5,30,1,0,1,120.98,0
6474,First Class,Corporate,Philadelphia,Pennsylvania,East,Furniture,Bookcases,Sauder Cornerstone Collection Library,61.96,4,0.5,-53.2856,2014,1,14,1,0,1,15.49,0
6481,Standard Class,Consumer,Pembroke Pines,Florida,South,Furniture,Bookcases,Bush Mission Pointe Library,241.568,2,0.2,0.0,2017,6,3,5,1,7,120.784,0
6491,Standard Class,Corporate,Orlando,Florida,South,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,289.568,2,0.2,10.8588,2016,11,20,6,1,5,144.784,0
6535,Standard Class,Consumer,Buffalo,New York,East,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,4007.84,10,0.2,-50.098,2014,11,17,0,0,5,400.784,1
6587,Standard Class,Consumer,Salem,Virginia,South,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",302.94,3,0.0,69.6762,2017,7,21,4,0,6,100.98,0
6615,First Class,Consumer,Los Angeles,California,West,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",239.666,2,0.15,14.098,2016,6,17,4,0,2,119.833,0
6621,Second Class,Corporate,Springfield,Missouri,Central,Furniture,Bookcases,"Hon Metal Bookcases, Black",212.94,3,0.0,53.235,2017,1,13,4,0,5,70.98,0
6778,Second Class,Consumer,Baltimore,Maryland,East,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",344.94,3,0.0,31.0446,2016,9,3,5,1,5,114.98,0
6850,Standard Class,Corporate,Franklin,Wisconsin,Central,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",1565.88,6,0.0,407.1288,2016,1,8,4,0,4,260.98,0
6910,Standard Class,Consumer,Seattle,Washington,West,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",115.96,2,0.0,25.5112,2017,7,29,5,1,4,57.98,0
6925,Standard Class,Consumer,New York City,New York,East,Furniture,Bookcases,"Hon Metal Bookcases, Black",681.408,12,0.2,42.588,2015,11,30,0,0,4,56.784,0
6945,Standard Class,Consumer,New York City,New York,East,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",523.92,5,0.2,-26.196,2016,9,30,4,0,4,104.78399999999999,0
7013,Second Class,Home Office,Salinas,California,West,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,148.257,3,0.15,15.6978,2017,12,9,5,1,2,49.419000000000004,0
7122,Standard Class,Consumer,Seattle,Washington,West,Furniture,Bookcases,"Hon Metal Bookcases, Putty",141.96,2,0.0,41.1684,2017,12,1,4,0,7,70.98,0
7139,Standard Class,Consumer,Miami,Florida,South,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,290.352,3,0.2,-36.294,2015,11,20,4,0,7,96.78399999999999,0
7247,Standard Class,Corporate,Columbus,Ohio,East,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,302.45,5,0.5,-199.617,2014,3,3,0,0,5,60.489999999999995,0
7270,Standard Class,Corporate,San Jose,California,West,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",273.666,2,0.15,-12.8784,2016,9,16,4,0,6,136.833,0
7300,First Class,Consumer,Des Plaines,Illinois,Central,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,424.116,6,0.3,-30.294,2014,11,18,1,0,3,70.68599999999999,0
7336,Standard Class,Consumer,New York City,New York,East,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",449.568,2,0.2,56.196,2015,12,25,4,0,5,224.784,0
7403,Standard Class,Corporate,Camarillo,California,West,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",509.9575,5,0.15,41.9965,2015,5,14,3,0,5,101.9915,0
7459,First Class,Consumer,Waynesboro,Virginia,South,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,523.26,9,0.0,125.5824,2015,4,16,3,0,2,58.14,0
7534,Standard Class,Consumer,Greenville,North Carolina,South,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",231.92,5,0.2,5.798,2017,2,25,5,1,4,46.384,0
7540,Standard Class,Corporate,Denver,Colorado,West,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,242.352,8,0.7,-363.528,2017,12,2,5,1,4,30.294,0
7554,Second Class,Consumer,Philadelphia,Pennsylvania,East,Furniture,Bookcases,Bestar Classic Bookcase,349.965,7,0.5,-216.9783,2014,5,10,5,1,4,49.995,0
7562,Standard Class,Consumer,Chicago,Illinois,Central,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",198.744,4,0.3,0.0,2016,9,3,5,1,4,49.686,0
7565,Second Class,Consumer,Seattle,Washington,West,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,48.58,1,0.0,7.7728,2016,1,30,5,1,2,48.58,0
7639,Standard Class,Corporate,Newark,Delaware,East,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",441.96,2,0.0,101.6508,2017,3,2,3,0,6,220.98,0
7671,Second Class,Home Office,Everett,Massachusetts,East,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",170.98,1,0.0,32.4862,2015,11,27,4,0,2,170.98,0
7680,Standard Class,Home Office,Providence,Rhode Island,East,Furniture,Bookcases,Sauder Inglewood Library Bookcases,341.96,2,0.0,78.6508,2014,12,31,2,0,7,170.98,0
7814,First Class,Home Office,Los Angeles,California,West,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",1497.666,2,0.15,140.9568,2017,6,8,3,0,2,748.833,1
7866,Second Class,Consumer,Mesa,Arizona,West,Furniture,Bookcases,"Hon Metal Bookcases, Black",127.764,6,0.7,-191.646,2015,7,14,1,0,5,21.294,0
7911,Standard Class,Consumer,Morgan Hill,California,West,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,205.666,2,0.15,-12.098,2016,12,3,5,1,4,102.833,0
7967,First Class,Corporate,Denver,Colorado,West,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",90.882,3,0.7,-190.8522,2016,10,10,0,0,2,30.294,0
7994,Second Class,Consumer,Aurora,Colorado,West,Furniture,Bookcases,Sauder Barrister Bookcases,145.764,6,0.7,-247.7988,2015,11,20,4,0,3,24.294,0
8038,Second Class,Consumer,Los Angeles,California,West,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",435.999,3,0.15,5.1294,2017,6,30,4,0,2,145.333,0
8055,Standard Class,Consumer,Los Angeles,California,West,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,307.666,2,0.15,28.9568,2015,8,28,4,0,7,153.833,0
8105,First Class,Home Office,Houston,Texas,Central,Furniture,Bookcases,"Sauder Mission Library with Doors, Fruitwood Finish",89.0664,1,0.32,-17.0274,2017,2,17,4,0,2,89.0664,0
8150,First Class,Corporate,Rapid City,South Dakota,Central,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",141.96,2,0.0,39.7488,2014,1,26,6,1,3,70.98,0
8166,Standard Class,Consumer,San Diego,California,West,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,512.499,3,0.15,-30.147,2015,11,2,0,0,4,170.833,0
8231,Second Class,Consumer,Sandy Springs,Georgia,South,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,1266.86,7,0.0,291.3778,2016,6,30,3,0,2,180.98,0
8370,Standard Class,Home Office,Fresno,California,West,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",120.666,2,0.15,21.294,2016,10,17,0,0,4,60.333,0
8424,Standard Class,Consumer,Lakewood,New Jersey,East,Furniture,Bookcases,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",2154.9,5,0.0,129.294,2017,10,12,3,0,4,430.98,1
8469,Standard Class,Home Office,Clarksville,Tennessee,South,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,387.136,4,0.2,-14.5176,2017,4,23,6,1,4,96.784,0
8609,Standard Class,Consumer,New York City,New York,East,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,353.568,2,0.2,-44.196,2014,6,4,2,0,5,176.784,0
8631,First Class,Consumer,Bethlehem,Pennsylvania,East,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",177.45,5,0.5,-78.078,2016,7,28,3,0,1,35.489999999999995,0
8634,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Furniture,Bookcases,Bush Somerset Collection Bookcase,130.98,2,0.5,-89.0664,2017,8,25,4,0,4,65.49,0
8660,Standard Class,Consumer,Fort Lauderdale,Florida,South,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,723.92,5,0.2,-81.441,2017,11,25,5,1,5,144.784,0
8709,First Class,Corporate,Los Angeles,California,West,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",305.9745,3,0.15,25.1979,2014,11,16,6,1,2,101.99149999999999,0
8712,Standard Class,Consumer,San Francisco,California,West,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",359.499,3,0.15,-29.6058,2015,12,3,3,0,4,119.83300000000001,0
8728,Standard Class,Corporate,Murfreesboro,Tennessee,South,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,131.104,2,0.2,8.194,2015,12,27,6,1,4,65.552,0
8778,Standard Class,Corporate,New York City,New York,East,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",287.976,3,0.2,7.1994,2017,12,13,2,0,5,95.992,0
8781,First Class,Corporate,Houston,Texas,Central,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",1227.9984,6,0.32,-36.1176,2015,3,1,6,1,3,204.66639999999998,0
8789,Standard Class,Consumer,Monroe,North Carolina,South,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,77.728,2,0.2,-3.8864,2017,6,15,3,0,4,38.864,0
8802,First Class,Consumer,Oklahoma City,Oklahoma,Central,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",341.96,2,0.0,54.7136,2016,11,10,3,0,2,170.98,0
8866,First Class,Consumer,Chicago,Illinois,Central,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",493.43,5,0.3,-70.49,2014,9,20,5,1,3,98.686,0
8954,Second Class,Consumer,Jacksonville,Florida,South,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,155.456,4,0.2,-7.7728,2014,8,8,4,0,2,38.864,0
8973,Second Class,Consumer,Los Angeles,California,West,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",344.981,7,0.15,28.4102,2017,4,25,1,0,2,49.283,0
9092,Second Class,Corporate,Troy,Ohio,East,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",482.94,6,0.5,-376.6932,2015,6,28,6,1,5,80.49,0
9129,Second Class,Consumer,Cleveland,Ohio,East,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,301.47,3,0.5,-241.176,2016,3,24,3,0,2,100.49000000000001,0
9161,Standard Class,Consumer,Eau Claire,Wisconsin,Central,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish",405.86,7,0.0,32.4688,2016,12,8,3,0,4,57.980000000000004,0
9200,First Class,Consumer,Perth Amboy,New Jersey,East,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,120.98,1,0.0,12.098,2016,10,17,0,0,3,120.98,0
9219,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,301.47,3,0.5,-204.9996,2015,8,16,6,1,4,100.49000000000001,0
9243,Standard Class,Home Office,San Francisco,California,West,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",119.833,1,0.15,7.049,2014,7,9,2,0,5,119.833,0
9280,Standard Class,Home Office,Seattle,Washington,West,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,163.88,2,0.0,40.97,2016,9,20,1,0,4,81.94,0
9295,Standard Class,Corporate,Cleveland,Ohio,East,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",115.96,4,0.5,-64.9376,2017,5,28,6,1,4,28.99,0
9334,First Class,Consumer,Coral Springs,Florida,South,Furniture,Bookcases,Bush Somerset Collection Bookcase,314.352,3,0.2,-15.7176,2017,5,1,0,0,1,104.78399999999999,0
9395,First Class,Consumer,New York City,New York,East,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,801.568,2,0.2,-10.0196,2014,9,20,5,1,3,400.784,1
9484,Second Class,Corporate,Houston,Texas,Central,Furniture,Bookcases,Sauder Camden County Collection Library,781.864,10,0.32,-137.976,2016,12,2,4,0,2,78.1864,0
9512,Second Class,Consumer,Dallas,Texas,Central,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",204.6664,1,0.32,-6.0196,2017,5,30,1,0,4,204.6664,0
9537,First Class,Corporate,San Francisco,California,West,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",477.666,2,0.15,84.294,2016,9,25,6,1,2,238.833,0
9544,Standard Class,Corporate,Houston,Texas,Central,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,369.1992,3,0.32,-114.0174,2015,8,6,3,0,4,123.0664,0
9583,Second Class,Consumer,New York City,New York,East,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,400.784,1,0.2,-5.0098,2017,6,25,6,1,2,400.784,1
9625,First Class,Consumer,Dallas,Texas,Central,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,409.9992,3,0.32,-96.4704,2017,6,29,3,0,1,136.66639999999998,0
9649,Standard Class,Consumer,Los Angeles,California,West,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,3406.664,8,0.15,160.3136,2016,11,26,5,1,4,425.833,1
9691,Standard Class,Consumer,Houston,Texas,Central,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",613.9992,3,0.32,-18.0588,2015,11,13,4,0,4,204.66639999999998,0
9741,Standard Class,Corporate,Burlington,Vermont,East,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",4404.9,5,0.0,1013.127,2015,11,8,6,1,4,880.9799999999999,1
9769,Standard Class,Home Office,Hialeah,Florida,South,Furniture,Bookcases,O'Sullivan Cherrywood Estates Traditional Bookcase,339.92,5,0.2,8.498,2016,11,24,3,0,6,67.98400000000001,0
9787,Standard Class,Consumer,Houston,Texas,Central,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",1023.332,5,0.32,-30.098,2017,3,27,0,0,5,204.6664,0
9931,Standard Class,Consumer,San Bernardino,California,West,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,683.332,4,0.15,-40.196,2015,11,13,4,0,4,170.833,0
9962,First Class,Home Office,Houston,Texas,Central,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",383.4656,4,0.32,-67.6704,2015,3,19,3,0,3,95.8664,0
1,Second Class,Consumer,Henderson,Kentucky,South,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",731.94,3,0.0,219.582,2016,11,8,1,0,3,243.98000000000002,1
23,Second Class,Consumer,Philadelphia,Pennsylvania,East,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",71.372,2,0.3,-1.0196,2017,7,16,6,1,2,35.686,0
39,Standard Class,Home Office,Houston,Texas,Central,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",212.058,3,0.3,-15.147,2015,12,27,6,1,4,70.68599999999999,0
52,Standard Class,Consumer,New Albany,Indiana,Central,Furniture,Chairs,"Global Leather Task Chair, Black",89.99,1,0.0,17.0981,2015,4,18,5,1,4,89.99,0
57,First Class,Consumer,Troy,New York,East,Furniture,Chairs,Novimex Turbo Task Chair,319.41,5,0.1,7.098,2016,6,17,4,0,1,63.882000000000005,0
66,Standard Class,Home Office,Chicago,Illinois,Central,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",213.115,5,0.3,-15.2225,2015,4,30,3,0,5,42.623000000000005,0
72,Standard Class,Consumer,Memphis,Tennessee,South,Furniture,Chairs,High-Back Leather Manager's Chair,831.936,8,0.2,-114.3912,2015,4,26,6,1,6,103.992,0
85,Second Class,Consumer,Columbia,South Carolina,South,Furniture,Chairs,Novimex Swivel Fabric Task Chair,301.96,2,0.0,33.2156,2017,5,28,6,1,2,150.98,0
124,Second Class,Home Office,Houston,Texas,Central,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,600.558,3,0.3,-8.5794,2014,12,26,4,0,2,200.186,1
128,Second Class,Home Office,Los Angeles,California,West,Furniture,Chairs,"Global Task Chair, Black",81.424,2,0.2,-9.1602,2016,11,6,6,1,4,40.712,0
149,Standard Class,Corporate,Franklin,Wisconsin,Central,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84,8,0.0,585.552,2016,12,5,0,0,4,243.98,1
157,Second Class,Consumer,Seattle,Washington,West,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,457.568,2,0.2,51.4764,2014,3,1,5,1,5,228.784,1
167,Standard Class,Consumer,San Antonio,Texas,Central,Furniture,Chairs,SAFCO Arco Folding Chair,1740.06,9,0.3,-24.858,2014,9,8,0,0,4,193.34,1
173,Standard Class,Consumer,Los Angeles,California,West,Furniture,Chairs,"Global Value Steno Chair, Gray",340.144,7,0.2,21.259,2014,8,5,1,0,4,48.592,0
177,Second Class,Consumer,Newark,Ohio,East,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",396.802,7,0.3,-11.3372,2015,11,21,5,1,2,56.686,0
228,Standard Class,Consumer,Columbia,Tennessee,South,Furniture,Chairs,Global Low Back Tilter Chair,161.568,2,0.2,-28.2744,2015,2,28,5,1,4,80.784,0
229,Standard Class,Consumer,Columbia,Tennessee,South,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",389.696,8,0.2,43.8408,2015,2,28,5,1,4,48.712,0
244,Second Class,Home Office,Lakeville,Minnesota,Central,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,2001.86,7,0.0,580.5394,2014,6,1,6,1,5,285.97999999999996,1
249,Second Class,Consumer,San Francisco,California,West,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",321.568,2,0.2,28.1372,2016,12,10,5,1,5,160.784,0
294,First Class,Corporate,Colorado Springs,Colorado,West,Furniture,Chairs,Global Deluxe Office Fabric Chairs,230.352,3,0.2,20.1558,2014,12,26,4,0,2,76.784,0
310,Second Class,Corporate,Arvada,Colorado,West,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,466.768,2,0.2,52.5114,2016,9,12,0,0,2,233.384,1
317,Standard Class,Home Office,New York City,New York,East,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,135.882,1,0.1,24.1568,2014,11,4,1,0,5,135.882,0
328,First Class,Consumer,Philadelphia,Pennsylvania,East,Furniture,Chairs,Hon 2090 Pillow Soft Series Mid Back Swivel/Tilt Chairs,786.744,4,0.3,-258.5016,2016,8,30,1,0,2,196.686,1
362,Standard Class,Consumer,New York City,New York,East,Furniture,Chairs,Global Ergonomic Managers Chair,488.646,3,0.1,86.8704,2017,9,25,0,0,6,162.882,0
413,Standard Class,Consumer,San Francisco,California,West,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,113.568,2,0.2,-18.4548,2017,12,8,4,0,4,56.784,0
415,Standard Class,Corporate,Seattle,Washington,West,Furniture,Chairs,Global Deluxe Office Fabric Chairs,307.136,4,0.2,26.8744,2017,11,3,4,0,4,76.784,0
417,Standard Class,Consumer,Los Angeles,California,West,Furniture,Chairs,Bevis Steel Folding Chairs,383.8,5,0.2,38.38,2016,4,14,3,0,4,76.76,0
424,Second Class,Consumer,Jackson,Mississippi,South,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,866.4,4,0.0,225.264,2017,8,21,0,0,2,216.6,1
439,Second Class,Corporate,New York City,New York,East,Furniture,Chairs,Global Deluxe Steno Chair,207.846,3,0.1,2.3094,2017,1,20,4,0,3,69.282,0
444,Second Class,Consumer,Detroit,Michigan,Central,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,242.94,3,0.0,29.1528,2016,9,5,0,0,2,80.98,0
456,Standard Class,Consumer,Concord,California,West,Furniture,Chairs,"Global Geo Office Task Chair, Gray",129.568,2,0.2,-24.294,2014,2,12,2,0,6,64.784,0
457,Standard Class,Consumer,Decatur,Illinois,Central,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,747.558,3,0.3,-96.1146,2016,9,26,0,0,5,249.186,1
